,company,n_rounds,startfund,endfund,duration,invest_0,invest_1,invest_2,invest_3,invest_4,invest_5,invest_6,invest_7,invest_8,invest_9,invest_10,invest_11,invest_12,invest_13,invest_14,invest_15,invest_16,invest_17,invest_18,invest_19,invest_20,invest_21,invest_22,invest_23,invest_24,invest_25,invest_26,invest_27,invest_28,invest_29,invest_30,invest_31,time_gap_0-1,time_gap_1-2,time_gap_2-3,time_gap_3-4,time_gap_4-5,time_gap_5-6,time_gap_6-7,time_gap_7-8,time_gap_8-9,time_gap_9-10,time_gap_10-11,time_gap_11-12,time_gap_12-13,time_gap_13-14,time_gap_14-15,time_gap_15-16,time_gap_16-17,time_gap_17-18,time_gap_18-19,time_gap_19-20,time_gap_20-21,time_gap_21-22,time_gap_22-23,time_gap_23-24,time_gap_24-25,time_gap_25-26,time_gap_26-27,time_gap_27-28,time_gap_28-29,time_gap_29-30,time_gap_30-31,Company Status,Accountant,Banking Relationships,Company Founded Date,Total Funding to Date,indicator
6480,DVS_Sciences_Inc,2,2010,2011,1,4.0,10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Acquisition,,,01/01/2004,14.60 USD Mil,3.0
6481,Solectek_Corporation,6,1994,1997,3,4.5,2.96,5.2,0.8,0.52,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Acquisition,,,,15.97 USD Mil,3.0
6482,E_Doction__Inc,10,1998,2009,11,0.5,0.5,6.0,8.0,12.3,1.9,2.0,7.5,2.17,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,5,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Active,KPMG,Silicon Valley Bank,01/01/1997,41.14 USD Mil,7.0
6483,TradeCard_Inc,12,1999,2009,10,53.0,10.0,7.95,25.5,10.08,5.0,5.0,5.0,5.0,14.0,15.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1,1,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Acquisition,Ernst & Young,Citibank,01/01/1997,168.53 USD Mil,8.0
6484,A123_Systems_Inc,9,2001,2009,8,8.3,4.3,20.0,30.0,34.31,30.0,20.0,30.0,65.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Active,Deloitte & Touche,Comercia,01/01/2001,242.78 USD Mil,3.0
6485,American_Recycling_Inc,2,1998,1999,1,6.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Defunct,,,01/01/1998,6.10 USD Mil,4.0
6486,Quick_Hit_Inc,5,2008,2011,3,7.0,8.0,,2.47,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Active,,,04/23/2008,17.92 USD Mil,8.0
6487,Entopia_Inc,5,2000,2005,5,4.25,18.0,7.0,4.5,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Active,,,01/01/1999,43.75 USD Mil,10.0
6488,Silicon_Wireless_Corp,8,1995,2000,5,1.0,1.0,11.3,26.3,9.0,0.25,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Active,PricewaterhouseCoopers,Comerica Bank,,59.85 USD Mil,5.0
6489,Installs_Inc,2,2002,2016,14,21.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Active,,,01/01/1993,21.00 USD Mil,2.0
6490,Alteris_Therapeutics_Inc,1,2003,2003,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Acquisition,,PNC Bank,01/01/2002,0.50 USD Mil,10.0
6491,Nanogram_Devices_Corp,4,2002,2010,8,9.6,7.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Acquisition,,,10/01/2002,16.60 USD Mil,3.0
6492,Urbanite_Networks_Inc,4,1999,2001,2,0.75,5.0,2.3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Defunct,KPMG,Silicon Valley Bank,01/01/1996,8.05 USD Mil,10.0
6493,Edgewave_Inc,9,1988,2014,26,5.8,6.5,0.11,1.4,1.1,0.1,0.9,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,1,0,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Active,,Wells Fargo Bank,01/01/2004,23.91 USD Mil,8.0
6494,TradeAircom,1,2000,2000,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Defunct,,M & I Bank,01/01/1999,2.00 USD Mil,10.0
6495,Timi3_Systems_Inc,6,2000,2006,6,2.2,14.0,0.37,,0.17,4.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Active,PricewaterhouseCoopers,Bank of America,01/01/1999,21.64 USD Mil,3.0
6496,Surface_Genesis_Inc,5,1995,1998,3,0.5,0.1,1.0,2.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Defunct,PricewaterhouseCoopers,Bank Of The West,01/01/1995,3.63 USD Mil,3.0
6497,NeoMeo_Corporation,2,2000,2000,0,0.75,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Acquisition,PricewaterhouseCoopers,Silicon Valley Bank,01/01/1999,5.25 USD Mil,8.0
6498,Xiotech_Corp,9,1997,2013,16,6.3,10.0,20.0,61.6,5.0,20.24,40.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,3,3,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Active,PricewaterhouseCoopers,Silicon Valley East,01/01/1995,169.14 USD Mil,3.0
6499,Affinity_Internet_Inc,2,1999,2002,3,60.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Acquisition,KPMG,Silicon Valley Bank,01/01/1996,85.00 USD Mil,8.0
6500,Long_Term_Care_Group_Inc,7,1996,2017,21,16.0,5.0,2.7,75.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,6,4,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Active,Ernst & Young,Mellon Bank Corporation,01/01/1996,98.70 USD Mil,7.0
6501,Gemfire_Corp,7,1995,2010,15,3.5,4.5,7.0,72.0,0.06,24.65,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,1,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Active,Ernst & Young,Silicon Valley Bank,01/01/1995,111.71 USD Mil,3.0
6502,SuccessFactors_Inc,10,1994,2006,12,2.5,3.3,6.3,2.74,2.5,0.31,0.63,5.0,8.5,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,1,1,1,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Went Public,Ernst & Young,Silicon Valley Bank,01/01/1993,56.78 USD Mil,8.0
6503,Applied_Science_Fiction_Inc,8,1996,2002,6,0.2,5.44,31.5,15.0,40.0,0.15,6.5,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Acquisition,Ernst & Young,Silicon Valley Bank,06/01/1995,100.08 USD Mil,3.0
6504,Sphera_Corporation,8,1998,2007,9,2.5,13.5,15.0,5.0,4.0,1.0,0.21,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Acquisition,,,01/01/1998,41.21 USD Mil,8.0
6505,eAssist_Global_Solutions_Inc,2,1999,2000,1,8.78,31.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Acquisition,Deloitte & Touche,Silicon Valley Bank,06/01/1999,40.18 USD Mil,8.0
6506,Really_Strategies_Inc,3,2008,2013,5,,,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Active,,,06/01/2000,0.50 USD Mil,8.0
6507,Luxim_Corp,7,2003,2010,7,0.9,5.75,15.0,18.0,39.0,12.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Acquisition,Deloitte & Touche,,06/01/2000,106.65 USD Mil,5.0
6508,Sprockets_Inc,6,1999,2001,2,4.3,3.85,1.28,1.74,0.07,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bankruptcy - Chapter 7,,Imperial Bank,01/01/1999,15.43 USD Mil,8.0
6509,Sycon_Design_Inc,3,1997,2000,3,2.6,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Active,PricewaterhouseCoopers,Silicon Valley Bank,02/01/1997,18.60 USD Mil,3.0
6510,High_Rapids,3,1997,2001,4,3.0,2.8,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Defunct,Ernst & Young,Silicon Valley Bank,01/01/1994,7.10 USD Mil,10.0
6511,Insite_One_Inc,8,2000,2006,6,1.44,3.0,5.0,10.25,2.59,0.4,0.56,2.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pending Acquisition,,FleetBoston Financial,01/01/1999,25.71 USD Mil,8.0
6512,Digitalwork_Com_Inc,7,1998,2002,4,0.35,2.4,12.4,43.3,14.3,2.9,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Active,Ernst & Young,Northern Trust,01/01/1998,75.70 USD Mil,8.0
6513,Allconnect_Inc,12,2000,2013,13,0.6,13.0,7.0,10.0,12.0,5.0,0.25,4.26,0.43,15.0,5.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,3,0,0,1,0,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Acquisition,,Imperial Bank,01/01/1998,72.54 USD Mil,8.0
6514,Wound_Care_Centers_Inc,4,1986,2002,16,3.0,7.34,8.3,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Went Public,Ernst & Young,,11/01/1984,36.64 USD Mil,8.0
6515,Solexa_Inc,6,1998,2006,8,0.33,20.62,26.11,8.5,24.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Acquisition,,,01/01/1998,119.56 USD Mil,8.0
6516,Mahi_Networks_Inc,5,1999,2004,5,7.6,64.5,39.0,75.0,70.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Acquisition,Ernst & Young,Bank Of The West,09/01/1999,256.20 USD Mil,3.0
6517,Intelligent_Controls_Inc,1,1998,1998,0,5.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Acquisition,"Baker, Newman & Noyes LLC",,02/01/1978,5.42 USD Mil,3.0
6518,MarketFusion_Inc,2,1999,2000,1,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Active,,Silicon Valley Bank,,23.00 USD Mil,10.0
6519,Planetfeedback,2,1999,2000,1,6.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Active,Deloitte & Touche,Firstar,04/01/1999,31.00 USD Mil,8.0
6520,Epotec_Inc,2,1999,2000,1,12.5,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Defunct,Ernst & Young,First Chicago NBD,06/01/1997,32.50 USD Mil,10.0
6521,Altiva_Corporation,3,2000,2003,3,1.0,12.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Acquisition,McGladrey Hendrickson & Pullen,,01/01/1996,18.00 USD Mil,3.0
6522,Bluespec_Inc,9,2003,2012,9,4.0,4.5,4.5,4.25,2.0,2.0,1.0,1.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Active,PricewaterhouseCoopers,Silicon Valley Bank,06/01/2003,26.25 USD Mil,3.0
6523,Centrality_Communications,3,2001,2005,4,9.5,16.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Acquisition,Deloitte & Touche,Bank of America,09/01/1999,45.50 USD Mil,3.0
6524,Naartjie_Custom_Kids_Inc,11,2004,2012,8,4.0,,2.0,,,,,15.0,8.0,,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Active,,,01/01/1989,29.10 USD Mil,6.0
6525,Notiva_Corporation,5,2002,2005,3,11.39,10.4,1.0,0.63,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Acquisition,,,01/01/2000,23.43 USD Mil,8.0
6526,Tachion_Network_Technologies_Inc,4,1999,2000,1,8.0,25.09,35.0,76.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Defunct,PricewaterhouseCoopers,Fleet Bank,08/01/1996,144.69 USD Mil,10.0
6527,Filmson_Com_Inc,1,2000,2000,0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Defunct,,,,2.80 USD Mil,10.0
6528,Core_Communications_Corp,2,2000,2001,1,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Active,Ernst & Young,Bank of America,01/01/1999,6.00 USD Mil,10.0
6529,Riverbed_Technology_Inc,8,2002,2017,15,6.6,10.0,20.0,20.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2,9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Active,Ernst & Young,,05/23/2002,56.60 USD Mil,8.0
6530,BioAcoustics_Inc,13,1997,2001,4,0.8,0.8,0.5,0.2,0.1,,,0.18,0.12,0.12,1.4,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Defunct,,Bank One,05/01/1997,4.22 USD Mil,10.0
6531,Altaworks_Corporation,7,2000,2004,4,10.0,25.8,10.0,1.8,,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Acquisition,,Silicon Valley Bank,10/01/1999,47.68 USD Mil,8.0
6532,Eyepoint_Pharmaceuticals_Us_Inc,4,2000,2018,18,34.5,11.47,21.33,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Went Public,PricewaterhouseCoopers,,01/01/1991,90.80 USD Mil,3.0
